"SURVEY_SERIES_ID","SURVEY_ID","SPECIES_CODE","SURVEY_DESC","TRIP_ID","YEAR","FISHING_EVENT_ID","FE_MAJOR_LEVEL_ID","LATITUDE","LONGITUDE","GROUPING_CODE","MAJOR_STAT_AREA_CODE","MINOR_STAT_AREA_CODE","DEPTH_M","DURATION_MIN","DOORSPREAD_M","SPEED_MPM","TOW_LENGTH_M","CATCH_WEIGHT","DENSITY_KGPM2","CATCH_COUNT","DENSITY_PCPM2"
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308686,14,52.114866,-128.730116,19,6,8,196,20,72.3,91.666685,1690,0.5,4.092088356e-06,1,7.54432138815572e-06
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308687,15,52.12265,-128.76565,19,6,8,194,18,73.1,103.333354,1800,0,0,0,0
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308688,16,52.08395,-128.787516,19,6,8,181,20,74.2,98.333353,1850,2.1,1.5298317185e-05,3,2.05582671661573e-05
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308689,17,52.065766,-128.81765,19,6,8,176,20,71.7,91.666685,1760,0,0,0,0
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308690,18,52.083233,-128.901966,19,6,8,177,22,79,90.000018,1830,0.8,5.533651518e-06,1,6.39304308911929e-06
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308691,19,52.142,-129.077283,19,6,8,135,20,69.3,105.000021,1950,0,0,0,0
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308692,20,52.123616,-129.206783,19,6,8,163,19,70.2,98.333353,1820,0,0,0,0
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308693,21,52.102516,-129.271016,19,6,8,170,22,73,106.666688,2020,0,0,0,0
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308694,22,52.129066,-129.338783,23,6,8,176,22,72.7,93.333352,1790,0.4,3.073778365e-06,2,1.3397878668787e-05
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308695,23,52.232683,-129.43615,23,7,7,152,20,71.8,101.666687,1710,1.1,8.959259802e-06,1,6.84962646696224e-06
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308696,24,52.07215,-129.585716,24,6,8,214,19,78.8,105.000021,2030,0.3,1.87542197e-06,1,6.36107909367353e-06
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308697,25,52.129383,-129.639933,24,6,8,220,19,75.6,103.333354,1950,0,0,0,0
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308698,26,52.135166,-129.735316,23,6,8,201,20,76.4,103.333354,2020,0,0,0,0
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308700,28,52.204666,-129.6672,24,7,2,216,20,75,93.333352,1800,0,0,0,0
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308701,29,52.272833,-129.724933,24,7,2,205,20,72.3,88.333351,1760,0,0,0,0
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308702,30,52.288583,-129.784733,23,7,2,201,19,70.8,93.333352,1960,0,0,0,0
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308703,31,52.3489,-129.786033,24,7,7,212,21,71.8,96.666686,1790,0,0,0,0
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308705,33,52.36305,-129.754866,24,7,7,220,20,71.5,100.00002,2020,0.7,4.84663851e-06,1,6.99300559440587e-06
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308725,53,51.055833,-128.62235,18,5,11,81,19,65.2,91.666685,1740,0,0,0,0
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308726,54,51.071116,-128.704533,18,5,11,67,21,64,90.000018,1690,0,0,0,0
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308727,55,51.114883,-128.702233,18,5,11,72,20,63.9,106.666688,2090,0,0,0,0
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308728,56,51.197433,-128.5587,19,5,11,196,21,73.1,98.333353,1900,29.4,0.000211678306574,0,0
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308729,57,51.32785,-128.185583,18,6,8,76,20,61.5,86.666684,1700,0,0,0,0
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308730,58,51.357733,-128.334083,18,6,8,123,20,69.1,95.000019,1700,11.4,9.7046054312e-05,0,0
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308731,59,51.43915,-128.308416,18,6,8,114,19,67,103.333354,2050,0,0,0,0
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308732,60,51.721066,-129.47265,18,6,8,87,20,66.2,95.000019,1860,0,0,0,0
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308733,61,51.6962,-129.300466,18,6,8,53,21,59.3,71.666681,1420,0,0,0,0
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308734,62,51.647166,-129.2964,18,6,8,49,20,58.4,118.333357,2260,0,0,0,0
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308735,63,51.6871,-129.15155,18,6,8,52,21,62,116.66669,2310,0,0,0,0
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308737,65,51.772433,-128.785266,18,6,8,70,21,61.3,98.333353,1950,0,0,0,0
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308738,66,51.862183,-128.9737,18,6,8,94,21,66.4,101.666687,2030,0,0,0,0
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308739,67,51.879016,-129.208466,18,6,8,120,22,17.5,101.666687,2010,0,0,0,0
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308740,68,51.969883,-129.156266,19,6,8,188,21,73.2,98.333353,1880,2.7,1.961981165e-05,4,2.64623718228619e-05
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308741,69,52.035116,-129.216516,19,6,8,173,22,74.1,101.666687,1910,2,1.4131179742e-05,4,2.41346180997614e-05
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308742,70,52.273283,-128.845916,23,7,7,181,25,89.7,86.666684,1680,1.3,8.626639061e-06,1,5.14535528685382e-06
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308743,71,52.3638,-128.965483,22,7,7,116,21,67.7,85.000017,1640,0.5,4.50336852e-06,1,8.27509568081328e-06
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308744,72,52.34335,-129.100533,23,7,7,156,20,71,95.000019,1870,0,0,0,0
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308745,73,52.2813,-129.136216,23,7,7,157,20,71.4,98.333353,1840,0,0,0,0
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308746,74,52.238683,-129.347466,23,7,7,143,21,70.4,91.666685,1720,0,0,0,0
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308747,75,52.307166,-129.425216,23,7,7,163,21,54.3,85.000017,1650,0.2,2.232267426e-06,1,1.03172003239606e-05
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308748,76,52.315033,-129.504583,23,7,7,185,20,73.1,100.00002,1920,3.9,2.7787277702e-05,7,4.78796073871428e-05
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308749,77,52.571916,-129.685566,23,7,7,154,21,71.9,88.333351,1780,0,0,0,0
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308751,79,52.630766,-129.673516,23,7,7,170,21,72.8,83.33335,1620,1.8,1.5262515263e-05,3,2.35478759811626e-05
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308752,80,52.591383,-129.81495,23,7,7,148,20,82.1,88.333351,1820,0,0,0,0
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308753,81,52.625133,-129.848983,23,7,7,180,20,73.7,103.333354,2010,2.6,1.7551320737e-05,6,3.93924725346888e-05
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308754,82,52.614083,-129.913116,24,7,7,262,20,71.4,88.333351,1490,12.4,0.00011655668979,20,0.000158553955921998
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308755,83,52.676783,-129.947266,24,7,7,262,21,72.9,96.666686,1910,3,2.1545687631e-05,7,4.73014426942926e-05
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308756,84,52.5059,-129.852116,24,7,7,223,21,71.9,88.333351,1690,1.6,1.3167532158e-05,4,2.99907343607673e-05
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308757,85,52.550883,-129.997583,24,7,7,271,23,73.3,93.333352,2000,2.6,1.7735334243e-05,8,5.0841846237281e-05
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308827,155,52.556516,-131.08165,23,7,2,139,21,70.4,100.00002,1860,1,7.636852395e-06,0,0
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308828,156,52.559816,-131.079066,23,7,2,135,20,68.9,95.000019,1840,0.8,6.310342652e-06,2,1.52776686273018e-05
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308829,157,52.402916,-130.894966,22,7,2,123,21,71.6,93.333352,1740,0,0,0,0
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308830,158,52.291016,-130.799433,23,7,2,172,21,74.5,98.333353,1900,3.8,2.6845637584e-05,0,0
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308832,160,52.205183,-130.8009,23,7,2,196,21,74.1,98.333353,1840,1,7.334389485e-06,1,6.53524162426954e-06
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308833,161,52.184016,-130.82605,24,7,2,208,21,73.1,90.000018,1770,3.1,2.3959130361e-05,0,0
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308834,162,52.1147,-130.8851,24,6,8,218,21,74.4,98.333353,1920,56.2,0.000393425179211,0,0
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308836,164,52.069733,-130.322983,25,6,8,399,22,77.2,88.333351,1640,13,0.0001026791356,0,0
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308837,165,52.14025,-130.43265,25,6,8,360,22,75.2,88.333351,1710,14.7,0.000114315042926,0,0
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308838,166,52.083416,-130.4611,25,6,8,360,22,77.6,101.666687,1980,7,4.5558679579e-05,0,0
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308839,167,52.062983,-130.556433,24,6,8,289,19,76.4,93.333352,1800,6.5,4.726585224e-05,0,0
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308840,168,52.044916,-130.55305,24,6,8,318,22,80.1,95.000019,1850,10.3,6.9507709957e-05,0,0
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308841,169,52.0663,-130.653883,24,6,8,263,21,73.6,93.333352,1760,3.4,2.6247529644e-05,0,0
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308842,170,52.096483,-130.66635,24,6,8,238,21,73.3,95.000019,1820,7.6,5.6968951921e-05,0,0
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308843,171,52.102966,-130.673983,24,6,8,236,21,73,93.333352,1820,4,3.0106879422e-05,0,0
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308844,172,52.024416,-130.767883,24,6,8,262,20,72.4,91.666685,1850,1.5,1.1199044348e-05,0,0
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308845,173,51.973866,-130.56365,25,6,8,364,23,75.7,80.000016,1570,30.9,0.000259993773612,0,0
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308846,174,51.93945,-130.5979,24,6,8,296,19,76.9,96.666686,1850,17.9,0.000125821530243,0,0
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308847,175,51.92465,-130.721233,24,6,8,274,21,75.9,106.666688,2040,16.7,0.000107856054148,0,0
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308848,176,51.899716,-130.676083,25,6,8,346,21,75.8,95.000019,1840,19.8,0.000141963978433,0,0
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308849,177,51.845966,-130.64325,24,6,8,304,20,85,90.000018,1660,13.8,9.7802976612e-05,0,0
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308850,178,51.8165,-130.551666,24,6,8,276,21,68.6,106.666688,2080,0.7,4.905808477e-06,1,6.50770382132471e-06
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308852,180,51.819133,-130.510216,24,6,8,293,20,73.2,98.333353,1800,4.4,3.3394049787e-05,0,0
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308853,181,51.802266,-130.39845,24,6,8,294,19,80.8,105.000021,1970,2.2,1.3821179072e-05,0,0
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308854,182,51.755033,-130.369716,24,6,8,276,21,74.6,88.333351,1830,1.1,8.057545525e-06,0,0
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308855,183,51.887,-130.365883,24,6,8,227,19,72.9,93.333352,1780,0,0,0,0
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308856,184,51.979033,-130.408083,25,6,8,421,21,76.8,101.666687,1900,17.9,0.00012266995614,0,0
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308857,185,52.153583,-130.083533,23,6,8,188,19,74.4,103.333354,1830,0.9,6.610259122e-06,0,0
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308858,186,51.998033,-130.137366,23,6,8,155,21,63.9,96.666686,1880,0,0,0,0
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308859,187,51.230916,-129.0175,20,5,11,203,20,74.4,100.00002,1940,12.7,8.7989136459e-05,0,0
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308758,86,52.4979,-130.025933,24,7,2,267,20,74,91.666685,1820,0.5,3.712503713e-06,1,7.37100589680619e-06
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308759,87,52.480016,-130.062633,24,7,2,271,22,75.9,85.000017,1630,0,0,0,0
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308760,88,52.425766,-129.97575,24,7,2,245,20,73.1,83.33335,1700,0.6,4.828196669e-06,2,1.64158653898775e-05
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308761,89,52.428816,-130.06265,24,7,2,282,23,76,81.666683,1590,0.4,3.310162198e-06,1,7.00508896464792e-06
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308762,90,52.426166,-130.127666,24,7,2,296,23,76,96.666686,1910,5.8,3.9955910719e-05,11,6.50990164128488e-05
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308763,91,52.372366,-130.055883,24,7,2,267,22,71.4,91.666685,1740,2,1.609839338e-05,1,6.94492534203792e-06
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308764,92,52.314016,-130.255033,25,7,2,375,21,83.7,101.666687,1940,17,0.000104693985638,0,0
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308765,93,52.277266,-130.315216,25,7,2,384,20,75.4,105.000021,2150,6.3,3.8862500771e-05,11,6.94707452317825e-05
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308766,94,52.164466,-130.4875,24,6,8,278,19,72.8,98.333353,1970,5.1,3.5560885815e-05,6,4.41128809638194e-05
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308771,99,51.996716,-129.099666,19,6,8,180,22,72.4,100.00002,1980,13.9,9.6964116301e-05,0,0
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308772,100,51.9793,-129.241166,19,6,8,182,21,73.2,105.000021,2160,11.2,7.0835863186e-05,0,0
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308773,101,51.9242,-129.2895,19,6,8,198,20,71.4,105.000021,2070,5.3,3.585975453e-05,0,0
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308774,102,51.88015,-129.4543,24,6,8,236,20,70.8,106.666688,2060,5.3,3.6339202457e-05,8,5.2966091101697e-05
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308775,103,51.8867,-129.4966,24,6,8,240,20,76.3,103.333354,2180,3.4,2.0440799836e-05,7,4.43918230245653e-05
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308776,104,51.879833,-129.518016,24,6,8,243,24,77.8,106.666688,2150,4.5,2.6902612543e-05,7,3.51462011969808e-05
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308777,105,51.852616,-129.558583,24,6,8,265,20,78,108.333355,2260,12.1,6.8640798729e-05,0,0
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308778,106,51.838866,-129.656783,24,6,8,285,21,76.3,98.333353,2030,20,0.000129124728031,0,0
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308779,107,51.7779,-129.5398,20,6,8,230,23,75.5,95.000019,2050,0.9,5.814892586e-06,1,6.06179883916553e-06
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308780,108,51.609066,-129.750533,19,6,8,166,18,67.9,95.000019,1980,0,0,0,0
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308781,109,51.468766,-128.80905,18,6,8,104,20,72.4,95.000019,1890,0.1,7.30801836e-07,4,2.90782145972678e-05
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308782,110,51.372616,-128.62655,20,6,8,210,20,72.4,101.666687,2000,59.7,0.00041229281768,0,0
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308783,111,51.429,-128.484816,19,6,8,194,18,72.4,105.000021,1920,22.6,0.000162580570902,0,0
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308784,112,51.429666,-128.40235,19,6,8,166,21,72.4,108.333355,2190,23.2,0.0001463205429,0,0
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308785,113,51.483316,-128.339483,19,6,8,172,19,72.4,108.333355,2090,11.4,7.5339025615e-05,6,4.02621432885247e-05
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308786,114,51.532016,-128.254233,18,6,8,108,19,72.4,96.666686,1800,2.1,1.6114180479e-05,2,1.5040455826173e-05
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308787,115,51.366433,-128.46435,19,6,8,168,21,72.4,95.000019,1850,13,9.7058384351e-05,0,0
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308788,116,51.3166,-128.402166,18,6,8,117,21,72.4,96.666686,1940,7,4.9837671584e-05,12,8.16481887706534e-05
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308789,117,51.223383,-128.6393,19,5,11,190,22,72.4,93.333352,1900,5.3,3.8528642047e-05,8,5.38135789624761e-05
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308790,118,51.16645,-128.55085,19,5,11,176,22,72.4,95.000019,1980,50,0.000348791785256,0,0
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308860,188,51.219766,-129.049683,19,5,11,208,21,73.3,90.000018,1730,118.2,0.000932110496889,0,0
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308861,189,51.191616,-128.984516,19,5,11,137,19,71.1,98.333353,1840,0,0,0,0
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308862,190,51.0161,-128.955033,18,5,11,68,21,67.4,95.000019,1820,0,0,0,0
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308863,191,51.022133,-129.085483,18,5,11,119,21,71,113.333356,2140,3.7,2.4351717783e-05,0,0
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308866,194,51.176716,-129.316916,20,5,11,287,21,73.9,90.000018,1720,0.2,1.573465085e-06,2,1.43193619291054e-05
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308867,195,51.169233,-129.417683,20,5,11,287,20,76.7,100.00002,1890,0,0,0,0
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308868,196,51.259683,-129.53575,20,6,8,271,22,76.9,103.333354,2000,35.1,0.00022821846554,0,0
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308870,198,51.080566,-127.90195,19,5,11,156,20,71.1,106.666688,2090,125.8,0.000846573664695,0,0
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308871,199,51.098016,-128.1847,19,5,11,155,20,72.4,93.333352,1880,90.9,0.00066783237334,0,0
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308872,200,50.995983,-128.41455,18,5,11,88,19,65,85.000017,1590,0,0,0,0
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308873,201,50.975766,-128.450683,18,5,11,87,20,66.8,80.000016,1480,0,0,0,0
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308874,202,50.909383,-128.5225,18,5,11,69,21,65.7,93.333352,1770,0.1,8.59926562e-07,1,7.7656617898304e-06
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308875,203,51.103516,-128.5,19,5,11,144,20,73.2,91.666685,1810,8.3,6.2645291791e-05,0,0
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308876,204,51.122083,-128.558116,19,5,11,139,20,72,96.666686,1940,6.8,4.8682703322e-05,0,0
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308877,205,51.191433,-128.524883,19,5,11,194,21,73.5,91.666685,1740,19.7,0.000154038626945,0,0
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308878,206,51.13935,-128.417183,19,5,11,186,21,74.1,100.00002,1930,120.5,0.000842580744408,0,0
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308879,207,51.81435,-130.035066,23,6,8,187,19,73.2,95.000019,1810,3,2.2642876551e-05,3,2.2705594659644e-05
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308882,210,51.746266,-130.091766,24,6,8,219,19,72.6,100.00002,1890,0,0,0,0
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308884,212,51.673533,-130.2484,24,6,8,268,23,73.4,93.333352,1770,1.4,1.0776027956e-05,0,0
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308885,213,51.665816,-130.083866,21,6,8,345,22,75.5,93.333352,1830,28.5,0.000206275105852,0,0
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308886,214,51.6428,-130.029466,21,6,8,351,20,75.3,88.333351,1700,7.7,6.015155066e-05,0,0
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308887,215,51.6901,-129.9722,21,6,8,355,22,74.9,90.000018,1740,0,0,0,0
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308888,216,51.743466,-129.889783,25,6,8,340,21,76.8,103.333354,1980,0.3,1.972853535e-06,1,6.00038282450101e-06
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308889,217,51.724866,-129.918516,21,6,8,349,20,76.5,101.666687,1930,0,0,0,0
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308890,218,51.720766,-129.968533,25,6,8,342,21,76.4,86.666684,1680,0,0,0,0
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308891,219,51.63995,-129.909633,20,6,8,312,21,76,85.000017,1610,0.2,1.634521085e-06,0,0
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308892,220,51.637083,-129.915483,20,6,8,316,21,77.5,103.333354,1980,7.2,4.6920821114e-05,8,4.75694865467538e-05
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308791,119,51.109183,-128.356666,19,5,11,183,21,72.4,100.00002,1980,66.6,0.000464590657961,0,0
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308792,120,51.040983,-128.277733,19,5,11,148,21,72.4,108.333355,2280,20.7,0.000125399825531,0,0
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308793,121,51.03925,-127.979816,19,5,11,145,20,69.9,105.000021,2170,12.8,8.4386516617e-05,0,0
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308794,122,51.83755,-129.80545,24,6,8,234,21,76.4,93.333352,1810,2.8,2.0248184895e-05,0,0
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308795,123,51.839733,-130.045916,23,6,8,178,19,69.8,101.666687,2010,0,0,0,0
1,1,626,"2003 Queen Charlotte Sound Synoptic",49750,2003,308797,125,51.887266,-129.811583,23,6,8,142,19,71.3,106.666688,2060,0,0,0,0
